"run","tick","OriginOfConsumedResouces"
1,73.0,"Central Asia:Northern America|14216.51;South America|2876.0;Central Asia|997753.83;Eastern Europe|25737.0;Northern Europe|7634.69;Western Europe|63685.61;Oceania|5357.17;Russian Federation|0.0;India|11137.0;Pakistan|7499.0;United States of America|2122.4;China|0.0;"
1,73.0,"India:Northern America|379.72;South America|1933.0;Central Asia|0.0;Eastern Europe|3872.0;Northern Europe|851.35;Western Europe|5868.62;Oceania|8306.3;Russian Federation|0.0;India|4992299.8;Pakistan|2181.0;United States of America|0.0;China|0.0;"
1,74.0,"Western Europe:Northern America|0.0;South America|6364.0;Central Asia|0.0;Eastern Europe|54119.0;Northern Europe|42452.0;Western Europe|2977389.9;Oceania|0.0;Russian Federation|0.0;India|1226.0;Pakistan|1347.0;United States of America|0.0;China|0.0;"
1,74.0,"Western Africa:Northern America|36099.73;South America|1586.0;Central Asia|1178.0;Eastern Europe|6106.0;Northern Europe|8570.0;Western Europe|60642.2;Oceania|8225.36;Russian Federation|0.0;India|812.0;Pakistan|0.0;United States of America|80872.55;China|0.0;"
1,74.0,"Oceania:Northern America|0.0;South America|5213.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|375225.08;Russian Federation|0.0;India|131.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,74.0,"South America:Northern America|95155.16;South America|402714.32;Central Asia|7170.0;Eastern Europe|650.0;Northern Europe|37439.88;Western Europe|33021.1;Oceania|16952.63;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|359206.56;China|0.0;"
1,74.0,"Northern Africa:Northern America|223822.72;South America|6695.0;Central Asia|6516.0;Eastern Europe|62561.0;Northern Europe|27025.8;Western Europe|350102.1;Oceania|57640.16;Russian Federation|0.0;India|4822.0;Pakistan|7998.0;United States of America|458214.61;China|0.0;"
1,74.0,"Southern Asia:Northern America|132258.93;South America|612.0;Central Asia|4022.0;Eastern Europe|14066.0;Northern Europe|18363.36;Western Europe|173333.55;Oceania|63903.17;Russian Federation|0.0;India|5703.0;Pakistan|6727.0;United States of America|231516.59;China|0.0;"
1,74.0,"Eastern Europe:Northern America|12899.19;South America|9132.0;Central Asia|15461.0;Eastern Europe|2887707.48;Northern Europe|77835.8;Western Europe|248469.25;Oceania|4699.45;Russian Federation|0.0;India|10472.0;Pakistan|0.0;United States of America|115247.72;China|0.0;"
1,74.0,"Middle Africa:Northern America|8027.44;South America|494.0;Central Asia|282.0;Eastern Europe|1309.0;Northern Europe|1223.52;Western Europe|15598.0;Oceania|4691.77;Russian Federation|0.0;India|204.0;Pakistan|383.0;United States of America|21267.8;China|0.0;"
1,74.0,"Central America:Northern America|79591.28;South America|6827.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|1701.36;Western Europe|64980.55;Oceania|9162.17;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|177066.67;China|0.0;"
1,74.0,"Southern Africa:Northern America|1230.07;South America|901.0;Central Asia|358.0;Eastern Europe|536.0;Northern Europe|194.0;Western Europe|8607.3;Oceania|8789.62;Russian Federation|0.0;India|740.0;Pakistan|122.0;United States of America|13463.89;China|0.0;"
1,74.0,"South-Eastern Asia:Northern America|114054.28;South America|2836.0;Central Asia|2689.0;Eastern Europe|0.0;Northern Europe|1269.64;Western Europe|91541.15;Oceania|160218.19;Russian Federation|0.0;India|11385.0;Pakistan|3591.0;United States of America|249795.35;China|0.0;"
1,74.0,"China:Northern America|200608.64;South America|0.0;Central Asia|21231.0;Eastern Europe|146107.0;Northern Europe|42519.68;Western Europe|13220.7;Oceania|188982.1;Russian Federation|0.0;India|171550.0;Pakistan|27761.0;United States of America|130655.07;China|8746799.52;"
1,74.0,"Pakistan:Northern America|45771.93;South America|1597.0;Central Asia|8225.0;Eastern Europe|19960.0;Northern Europe|4662.88;Western Europe|57059.55;Oceania|39479.41;Russian Federation|0.0;India|12845.0;Pakistan|1315275.68;United States of America|28384.84;China|0.0;"
1,74.0,"Eastern Asia:Northern America|156849.47;South America|931.0;Central Asia|4412.0;Eastern Europe|845.0;Northern Europe|6843.56;Western Europe|102115.3;Oceania|159889.94;Russian Federation|1787.0;India|15419.0;Pakistan|4890.0;United States of America|327629.19;China|0.0;"
1,74.0,"Russian Federation:Northern America|133498.41;South America|3552.0;Central Asia|17042.0;Eastern Europe|68146.0;Northern Europe|22998.0;Western Europe|14321.45;Oceania|12653.23;Russian Federation|2905300.03;India|23205.0;Pakistan|13130.0;United States of America|136973.15;China|0.0;"
1,74.0,"Western Asia:Northern America|101593.68;South America|1116.0;Central Asia|4765.0;Eastern Europe|18600.0;Northern Europe|20268.64;Western Europe|152117.8;Oceania|41267.96;Russian Federation|0.0;India|2316.0;Pakistan|5436.0;United States of America|211406.55;China|0.0;"
1,74.0,"Southern Europe:Northern America|131391.11;South America|2231.0;Central Asia|2817.0;Eastern Europe|26149.0;Northern Europe|31970.12;Western Europe|196752.55;Oceania|19063.46;Russian Federation|0.0;India|2964.0;Pakistan|0.0;United States of America|276077.9;China|0.0;"
1,74.0,"Eastern Africa:Northern America|21495.87;South America|1194.0;Central Asia|893.0;Eastern Europe|1670.0;Northern Europe|2137.72;Western Europe|34189.4;Oceania|10957.1;Russian Federation|0.0;India|545.0;Pakistan|1267.0;United States of America|44013.23;China|0.0;"
1,74.0,"Northern America:Northern America|570141.68;South America|5333.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|6353.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|535.0;China|0.0;"
1,74.0,"Northern Europe:Northern America|0.0;South America|6521.0;Central Asia|2161.0;Eastern Europe|14911.0;Northern Europe|1673610.28;Western Europe|3651.0;Oceania|0.0;Russian Federation|0.0;India|3660.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,74.0,"United States of America:Northern America|0.0;South America|33776.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|10678.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2550610.56;China|0.0;"
1,74.0,"Central Asia:Northern America|12829.89;South America|0.0;Central Asia|994685.78;Eastern Europe|24635.0;Northern Europe|7164.44;Western Europe|61178.95;Oceania|5287.51;Russian Federation|0.0;India|10823.0;Pakistan|10457.0;United States of America|0.0;China|0.0;"
1,74.0,"India:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|621.6;Western Europe|623.9;Oceania|5459.9;Russian Federation|0.0;India|4979662.6;Pakistan|3410.0;United States of America|0.0;China|0.0;"
1,75.0,"Western Europe:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|51360.0;Northern Europe|45445.0;Western Europe|2976167.32;Oceania|0.0;Russian Federation|0.0;India|1230.0;Pakistan|1351.0;United States of America|0.0;China|0.0;"
1,75.0,"Western Africa:Northern America|36074.78;South America|975.0;Central Asia|1189.0;Eastern Europe|6164.0;Northern Europe|8956.25;Western Europe|61059.36;Oceania|8501.44;Russian Federation|0.0;India|819.0;Pakistan|0.0;United States of America|79835.05;China|0.0;"
1,75.0,"Oceania:Northern America|0.0;South America|4043.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|372498.32;Russian Federation|0.0;India|130.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,75.0,"South America:Northern America|122737.76;South America|450625.64;Central Asia|8679.0;Eastern Europe|786.0;Northern Europe|51484.79;Western Europe|48554.88;Oceania|23897.77;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|446716.96;China|0.0;"
1,75.0,"Northern Africa:Northern America|223758.92;South America|3061.0;Central Asia|6571.0;Eastern Europe|63097.0;Northern Europe|25623.65;Western Europe|352160.68;Oceania|59091.64;Russian Federation|0.0;India|4863.0;Pakistan|11758.0;United States of America|452790.51;China|0.0;"
1,75.0,"Southern Asia:Northern America|132292.98;South America|0.0;Central Asia|4047.0;Eastern Europe|12792.0;Northern Europe|17877.38;Western Europe|174001.44;Oceania|64627.43;Russian Federation|0.0;India|5739.0;Pakistan|8749.0;United States of America|229424.69;China|0.0;"
1,75.0,"Eastern Europe:Northern America|9964.34;South America|0.0;Central Asia|15191.0;Eastern Europe|2940884.06;Northern Europe|85093.65;Western Europe|241841.8;Oceania|4540.55;Russian Federation|0.0;India|10289.0;Pakistan|0.0;United States of America|105127.52;China|0.0;"
1,75.0,"Middle Africa:Northern America|8011.84;South America|334.0;Central Asia|284.0;Eastern Europe|1320.0;Northern Europe|1162.41;Western Europe|15693.4;Oceania|4937.83;Russian Federation|0.0;India|205.0;Pakistan|386.0;United States of America|21046.8;China|0.0;"
1,75.0,"Central America:Northern America|79740.08;South America|5851.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|1154.38;Western Europe|65350.04;Oceania|9604.43;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|176704.97;China|0.0;"
1,75.0,"Southern Africa:Northern America|1150.02;South America|805.0;Central Asia|364.0;Eastern Europe|545.0;Northern Europe|0.0;Western Europe|8767.44;Oceania|9184.98;Russian Federation|0.0;India|752.0;Pakistan|124.0;United States of America|12932.99;China|0.0;"
1,75.0,"South-Eastern Asia:Northern America|113982.08;South America|909.0;Central Asia|2711.0;Eastern Europe|0.0;Northern Europe|448.87;Western Europe|91807.52;Oceania|163982.01;Russian Federation|0.0;India|11479.0;Pakistan|3620.0;United States of America|247097.85;China|0.0;"
1,75.0,"China:Northern America|185952.04;South America|0.0;Central Asia|20410.0;Eastern Europe|114176.0;Northern Europe|38901.69;Western Europe|6382.96;Oceania|186102.9;Russian Federation|9134.0;India|172129.0;Pakistan|31211.0;United States of America|107581.37;China|8727333.3;"
1,75.0,"Pakistan:Northern America|47209.98;South America|0.0;Central Asia|8464.0;Eastern Europe|17254.0;Northern Europe|4397.29;Western Europe|59172.04;Oceania|41142.39;Russian Federation|0.0;India|13219.0;Pakistan|1298089.2;United States of America|27799.44;China|0.0;"
1,75.0,"Eastern Asia:Northern America|156954.42;South America|0.0;Central Asia|4458.0;Eastern Europe|0.0;Northern Europe|5493.73;Western Europe|102574.04;Oceania|164899.26;Russian Federation|1805.0;India|15581.0;Pakistan|4941.0;United States of America|322595.29;China|0.0;"
1,75.0,"Russian Federation:Northern America|115431.26;South America|0.0;Central Asia|15726.0;Eastern Europe|57985.0;Northern Europe|19573.0;Western Europe|5625.36;Oceania|9934.17;Russian Federation|2835773.93;India|21413.0;Pakistan|12116.0;United States of America|108346.65;China|0.0;"
1,75.0,"Western Asia:Northern America|101561.48;South America|0.0;Central Asia|4784.0;Eastern Europe|18105.0;Northern Europe|20050.37;Western Europe|152471.64;Oceania|41573.84;Russian Federation|0.0;India|2325.0;Pakistan|7149.0;United States of America|210425.05;China|0.0;"
1,75.0,"Southern Europe:Northern America|131368.46;South America|149.0;Central Asia|2832.0;Eastern Europe|26295.0;Northern Europe|33700.71;Western Europe|197424.04;Oceania|19439.34;Russian Federation|0.0;India|2980.0;Pakistan|0.0;United States of America|274373.9;China|0.0;"
1,75.0,"Eastern Africa:Northern America|21484.82;South America|841.0;Central Asia|901.0;Eastern Europe|1685.0;Northern Europe|1973.26;Western Europe|34417.52;Oceania|11172.9;Russian Federation|0.0;India|550.0;Pakistan|1642.0;United States of America|43385.93;China|0.0;"
1,75.0,"Northern America:Northern America|573746.48;South America|3594.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|6430.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|541.0;China|0.0;"
1,75.0,"Northern Europe:Northern America|0.0;South America|1150.0;Central Asia|2252.0;Eastern Europe|15540.0;Northern Europe|1661736.49;Western Europe|3805.0;Oceania|0.0;Russian Federation|0.0;India|3814.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,75.0,"United States of America:Northern America|0.0;South America|26218.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|10851.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2550881.96;China|0.0;"
1,75.0,"Central Asia:Northern America|11717.54;South America|0.0;Central Asia|995743.47;Eastern Europe|20886.0;Northern Europe|6714.27;Western Europe|59074.96;Oceania|5114.29;Russian Federation|0.0;India|10577.0;Pakistan|13407.0;United States of America|0.0;China|0.0;"
1,75.0,"India:Northern America|326.88;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|553.32;Oceania|6287.1;Russian Federation|0.0;India|4989532.5;Pakistan|5123.0;United States of America|0.0;China|0.0;"
1,76.0,"Western Europe:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|42275.0;Northern Europe|45669.0;Western Europe|2977873.74;Oceania|0.0;Russian Federation|7141.0;India|1236.0;Pakistan|1357.0;United States of America|0.0;China|0.0;"
1,76.0,"Western Africa:Northern America|36267.22;South America|358.0;Central Asia|1202.0;Eastern Europe|6232.0;Northern Europe|8765.0;Western Europe|61621.52;Oceania|8864.56;Russian Federation|626.0;India|828.0;Pakistan|0.0;United States of America|79227.6;China|0.0;"
1,76.0,"Oceania:Northern America|0.0;South America|2908.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|374607.68;Russian Federation|0.0;India|130.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,76.0,"South America:Northern America|142334.24;South America|468096.72;Central Asia|9756.0;Eastern Europe|883.0;Northern Europe|57832.12;Western Europe|59437.66;Oceania|29022.48;Russian Federation|5581.0;India|0.0;Pakistan|0.0;United States of America|508436.32;China|0.0;"
1,76.0,"Northern Africa:Northern America|224808.08;South America|0.0;Central Asia|6636.0;Eastern Europe|63124.0;Northern Europe|24397.2;Western Europe|354947.26;Oceania|60994.36;Russian Federation|3696.0;India|4911.0;Pakistan|11875.0;United States of America|449510.92;China|0.0;"
1,76.0,"Southern Asia:Northern America|132742.02;South America|0.0;Central Asia|4077.0;Eastern Europe|10906.0;Northern Europe|17459.64;Western Europe|174919.33;Oceania|65551.32;Russian Federation|1981.0;India|5782.0;Pakistan|8814.0;United States of America|228092.48;China|0.0;"
1,76.0,"Eastern Europe:Northern America|6965.66;South America|0.0;Central Asia|14841.0;Eastern Europe|3014867.81;Northern Europe|82107.2;Western Europe|233588.35;Oceania|4402.2;Russian Federation|9603.0;India|10052.0;Pakistan|0.0;United States of America|94430.84;China|0.0;"
1,76.0,"Middle Africa:Northern America|8039.16;South America|173.0;Central Asia|286.0;Eastern Europe|1333.0;Northern Europe|1108.48;Western Europe|15816.8;Oceania|5043.92;Russian Federation|254.0;India|207.0;Pakistan|389.0;United States of America|20914.6;China|0.0;"
1,76.0,"Central America:Northern America|80309.92;South America|4873.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|658.64;Western Europe|65914.53;Oceania|10192.32;Russian Federation|1117.0;India|0.0;Pakistan|0.0;United States of America|176150.24;China|0.0;"
1,76.0,"Southern Africa:Northern America|1176.98;South America|710.0;Central Asia|371.0;Eastern Europe|556.0;Northern Europe|0.0;Western Europe|9005.58;Oceania|9661.52;Russian Federation|0.0;India|767.0;Pakistan|126.0;United States of America|12644.08;China|0.0;"
1,76.0,"South-Eastern Asia:Northern America|114469.92;South America|0.0;Central Asia|2737.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|92305.89;Oceania|168192.24;Russian Federation|0.0;India|11590.0;Pakistan|3655.0;United States of America|244469.2;China|0.0;"
1,76.0,"China:Northern America|173701.96;South America|0.0;Central Asia|19717.0;Eastern Europe|83891.0;Northern Europe|35708.32;Western Europe|319.22;Oceania|181814.6;Russian Federation|19712.0;India|166278.0;Pakistan|30150.0;United States of America|87523.04;China|8736720.5;"
1,76.0,"Pakistan:Northern America|49401.02;South America|0.0;Central Asia|8765.0;Eastern Europe|12906.0;Northern Europe|4222.12;Western Europe|61974.53;Oceania|43275.36;Russian Federation|4961.0;India|13689.0;Pakistan|1299426.78;United States of America|28188.48;China|0.0;"
1,76.0,"Eastern Asia:Northern America|158067.58;South America|0.0;Central Asia|4512.0;Eastern Europe|0.0;Northern Europe|4278.44;Western Europe|103430.78;Oceania|168164.24;Russian Federation|4239.0;India|15772.0;Pakistan|5001.0;United States of America|317707.68;China|0.0;"
1,76.0,"Russian Federation:Northern America|103794.74;South America|0.0;Central Asia|14904.0;Eastern Europe|46555.0;Northern Europe|17086.0;Western Europe|0.0;Oceania|8577.08;Russian Federation|2658760.32;India|20293.0;Pakistan|11482.0;United States of America|88433.8;China|0.0;"
1,76.0,"Western Asia:Northern America|101718.52;South America|0.0;Central Asia|4806.0;Eastern Europe|16499.0;Northern Europe|19868.36;Western Europe|152943.48;Oceania|41966.16;Russian Federation|1757.0;India|2336.0;Pakistan|7182.0;United States of America|209813.6;China|0.0;"
1,76.0,"Southern Europe:Northern America|131707.54;South America|0.0;Central Asia|2850.0;Eastern Europe|24521.0;Northern Europe|33425.88;Western Europe|198333.53;Oceania|19945.16;Russian Federation|2095.0;India|2999.0;Pakistan|0.0;United States of America|273377.8;China|0.0;"
1,76.0,"Eastern Africa:Northern America|21602.18;South America|486.0;Central Asia|911.0;Eastern Europe|1703.0;Northern Europe|1828.28;Western Europe|34730.64;Oceania|11450.6;Russian Federation|364.0;India|556.0;Pakistan|1660.0;United States of America|43006.56;China|0.0;"
1,76.0,"Northern America:Northern America|575592.52;South America|1830.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|6494.0;Western Europe|0.0;Oceania|0.0;Russian Federation|1799.0;India|0.0;Pakistan|0.0;United States of America|546.0;China|0.0;"
1,76.0,"Northern Europe:Northern America|0.0;South America|0.0;Central Asia|2357.0;Eastern Europe|11802.0;Northern Europe|1668599.72;Western Europe|3983.0;Oceania|0.0;Russian Federation|5671.0;India|3993.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,76.0,"United States of America:Northern America|0.0;South America|18565.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|11043.0;Western Europe|0.0;Oceania|0.0;Russian Federation|4395.0;India|0.0;Pakistan|0.0;United States of America|2561059.32;China|0.0;"
1,76.0,"Central Asia:Northern America|10757.46;South America|0.0;Central Asia|994638.9;Eastern Europe|17253.0;Northern Europe|6300.56;Western Europe|57145.97;Oceania|5009.96;Russian Federation|3194.0;India|10355.0;Pakistan|13125.0;United States of America|0.0;China|0.0;"
1,76.0,"India:Northern America|349.12;South America|0.0;Central Asia|484.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|489.74;Oceania|10920.4;Russian Federation|11906.0;India|5093861.4;Pakistan|5296.0;United States of America|0.0;China|0.0;"
1,77.0,"Western Europe:Northern America|0.0;South America|0.0;Central Asia|219.0;Eastern Europe|33145.0;Northern Europe|45893.0;Western Europe|2977755.16;Oceania|0.0;Russian Federation|15935.0;India|1242.0;Pakistan|1363.0;United States of America|0.0;China|0.0;"
1,77.0,"Western Africa:Northern America|36378.66;South America|0.0;Central Asia|1213.0;Eastern Europe|6027.0;Northern Europe|8593.0;Western Europe|62066.68;Oceania|8850.44;Russian Federation|1258.0;India|836.0;Pakistan|0.0;United States of America|78672.2;China|0.0;"
1,77.0,"Oceania:Northern America|0.0;South America|1774.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|369897.32;Russian Federation|0.0;India|130.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,77.0,"South America:Northern America|156718.72;South America|483323.0;Central Asia|10558.0;Eastern Europe|955.0;Northern Europe|62479.08;Western Europe|67363.44;Oceania|32282.77;Russian Federation|11413.0;India|0.0;Pakistan|0.0;United States of America|553904.64;China|0.0;"
1,77.0,"Northern Africa:Northern America|225436.24;South America|0.0;Central Asia|6693.0;Eastern Europe|63673.0;Northern Europe|23302.8;Western Europe|357143.84;Oceania|60983.64;Russian Federation|7420.0;India|4953.0;Pakistan|11978.0;United States of America|442822.84;China|0.0;"
1,77.0,"Southern Asia:Northern America|133029.06;South America|0.0;Central Asia|4103.0;Eastern Europe|10977.0;Northern Europe|17086.76;Western Europe|175634.22;Oceania|65749.43;Russian Federation|3973.0;India|5819.0;Pakistan|8871.0;United States of America|224899.96;China|0.0;"
1,77.0,"Eastern Europe:Northern America|3242.98;South America|0.0;Central Asia|14342.0;Eastern Europe|3071177.8;Northern Europe|78320.8;Western Europe|222297.9;Oceania|3023.55;Russian Federation|18779.0;India|9714.0;Pakistan|0.0;United States of America|82127.68;China|0.0;"
1,77.0,"Middle Africa:Northern America|8034.48;South America|0.0;Central Asia|288.0;Eastern Europe|1343.0;Northern Europe|1058.32;Western Europe|15889.2;Oceania|5055.83;Russian Federation|419.0;India|208.0;Pakistan|391.0;United States of America|20757.2;China|0.0;"
1,77.0,"Central America:Northern America|80691.76;South America|3877.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|216.76;Western Europe|66308.02;Oceania|10121.43;Russian Federation|2171.0;India|0.0;Pakistan|0.0;United States of America|175587.48;China|0.0;"
1,77.0,"Southern Africa:Northern America|1145.94;South America|610.0;Central Asia|376.0;Eastern Europe|564.0;Northern Europe|0.0;Western Europe|9146.72;Oceania|9897.98;Russian Federation|0.0;India|779.0;Pakistan|127.0;United States of America|12308.16;China|0.0;"
1,77.0,"South-Eastern Asia:Northern America|114690.76;South America|0.0;Central Asia|2759.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|92565.26;Oceania|171223.01;Russian Federation|0.0;India|11684.0;Pakistan|3684.0;United States of America|240931.4;China|0.0;"
1,77.0,"China:Northern America|162763.88;South America|0.0;Central Asia|19114.0;Eastern Europe|54828.0;Northern Europe|32902.88;Western Europe|0.0;Oceania|174262.9;Russian Federation|25732.0;India|161191.0;Pakistan|29228.0;United States of America|69902.08;China|8744583.12;"
1,77.0,"Pakistan:Northern America|51235.06;South America|0.0;Central Asia|9028.0;Eastern Europe|13294.0;Northern Europe|4062.08;Western Europe|64357.02;Oceania|44669.39;Russian Federation|10045.0;India|14101.0;Pakistan|1308099.46;United States of America|23554.96;China|0.0;"
1,77.0,"Eastern Asia:Northern America|158786.74;South America|0.0;Central Asia|4560.0;Eastern Europe|0.0;Northern Europe|787.96;Western Europe|103964.52;Oceania|169548.26;Russian Federation|6692.0;India|15940.0;Pakistan|5054.0;United States of America|315406.36;China|0.0;"
1,77.0,"Russian Federation:Northern America|101574.22;South America|0.0;Central Asia|14850.0;Eastern Europe|37559.0;Northern Europe|16056.0;Western Europe|0.0;Oceania|7862.17;Russian Federation|2627680.93;India|20220.0;Pakistan|11441.0;United States of America|81689.6;China|0.0;"
1,77.0,"Western Asia:Northern America|101791.56;South America|0.0;Central Asia|4825.0;Eastern Europe|16565.0;Northern Europe|19703.24;Western Europe|153296.32;Oceania|42004.84;Russian Federation|3454.0;India|2345.0;Pakistan|7211.0;United States of America|207540.2;China|0.0;"
1,77.0,"Southern Europe:Northern America|131909.62;South America|0.0;Central Asia|2866.0;Eastern Europe|22567.0;Northern Europe|33177.92;Western Europe|199050.02;Oceania|19843.34;Russian Federation|4200.0;India|3016.0;Pakistan|0.0;United States of America|272465.6;China|0.0;"
1,77.0,"Eastern Africa:Northern America|21670.54;South America|127.0;Central Asia|919.0;Eastern Europe|1719.0;Northern Europe|1698.52;Western Europe|34975.76;Oceania|11502.9;Russian Federation|730.0;India|561.0;Pakistan|1675.0;United States of America|42658.12;China|0.0;"
1,77.0,"Northern America:Northern America|575510.56;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|6545.0;Western Europe|0.0;Oceania|0.0;Russian Federation|3609.0;India|0.0;Pakistan|0.0;United States of America|550.0;China|0.0;"
1,77.0,"Northern Europe:Northern America|0.0;South America|0.0;Central Asia|2455.0;Eastern Europe|6651.0;Northern Europe|1679604.48;Western Europe|4149.0;Oceania|0.0;Russian Federation|11551.0;India|4159.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,77.0,"United States of America:Northern America|0.0;South America|10754.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|11216.0;Western Europe|0.0;Oceania|0.0;Russian Federation|12233.0;India|0.0;Pakistan|0.0;United States of America|2567970.64;China|0.0;"
1,77.0,"Central Asia:Northern America|9891.38;South America|0.0;Central Asia|995577.2;Eastern Europe|13736.0;Northern Europe|5940.04;Western Europe|55465.98;Oceania|4678.29;Russian Federation|6339.0;India|10167.0;Pakistan|12886.0;United States of America|0.0;China|0.0;"
1,77.0,"India:Northern America|0.0;South America|0.0;Central Asia|492.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|12122.1;Russian Federation|27105.0;India|5096123.4;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,78.0,"Western Europe:Northern America|0.0;South America|0.0;Central Asia|797.0;Eastern Europe|33307.0;Northern Europe|39397.0;Western Europe|2977278.58;Oceania|0.0;Russian Federation|24772.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,78.0,"Western Africa:Northern America|36509.1;South America|0.0;Central Asia|1225.0;Eastern Europe|6086.0;Northern Europe|7998.75;Western Europe|62538.84;Oceania|9196.56;Russian Federation|1896.0;India|844.0;Pakistan|0.0;United States of America|78598.9;China|0.0;"
1,78.0,"Oceania:Northern America|0.0;South America|653.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|376859.68;Russian Federation|0.0;India|130.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,78.0,"South America:Northern America|167125.2;South America|494049.76;Central Asia|11151.0;Eastern Europe|1008.0;Northern Europe|66139.61;Western Europe|73032.22;Oceania|35247.48;Russian Federation|17297.0;India|0.0;Pakistan|0.0;United States of America|587461.88;China|0.0;"
1,78.0,"Northern Africa:Northern America|226162.4;South America|0.0;Central Asia|6752.0;Eastern Europe|64240.0;Northern Europe|23228.35;Western Europe|359478.42;Oceania|62791.36;Russian Federation|11178.0;India|4997.0;Pakistan|12084.0;United States of America|438527.78;China|0.0;"
1,78.0,"Southern Asia:Northern America|133354.1;South America|0.0;Central Asia|4130.0;Eastern Europe|11050.0;Northern Europe|15105.42;Western Europe|176397.11;Oceania|66616.32;Russian Federation|5979.0;India|5858.0;Pakistan|8930.0;United States of America|224555.82;China|0.0;"
1,78.0,"Eastern Europe:Northern America|0.0;South America|0.0;Central Asia|13761.0;Eastern Europe|3068814.24;Northern Europe|65156.35;Western Europe|209320.45;Oceania|2472.2;Russian Federation|27448.0;India|9320.0;Pakistan|0.0;United States of America|69812.56;China|0.0;"
1,78.0,"Middle Africa:Northern America|8050.8;South America|0.0;Central Asia|290.0;Eastern Europe|1355.0;Northern Europe|891.19;Western Europe|15994.6;Oceania|5155.92;Russian Federation|586.0;India|209.0;Pakistan|394.0;United States of America|20745.4;China|0.0;"
1,78.0,"Central America:Northern America|81129.6;South America|2873.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|127.42;Western Europe|66752.51;Oceania|10683.32;Russian Federation|3236.0;India|0.0;Pakistan|0.0;United States of America|175918.66;China|0.0;"
1,78.0,"Southern Africa:Northern America|1123.9;South America|509.0;Central Asia|382.0;Eastern Europe|573.0;Northern Europe|0.0;Western Europe|9303.86;Oceania|10327.52;Russian Federation|0.0;India|791.0;Pakistan|129.0;United States of America|12224.22;China|0.0;"
1,78.0,"South-Eastern Asia:Northern America|114888.6;South America|0.0;Central Asia|2780.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|92804.63;Oceania|175152.24;Russian Federation|0.0;India|11776.0;Pakistan|3713.0;United States of America|238465.3;China|0.0;"
