"run","tick","OriginOfConsumedResouces"
1,67.0,"Western Africa:Northern America|29257.45;South America|981.0;Central Asia|1355.0;Eastern Europe|7967.0;Northern Europe|5981.5;Western Europe|63068.92;Oceania|0.0;Russian Federation|0.0;India|930.0;Pakistan|0.0;United States of America|73350.95;China|0.0;"
1,67.0,"Southern Europe:Northern America|92210.15;South America|2822.0;Central Asia|3862.0;Eastern Europe|22340.0;Northern Europe|17864.98;Western Europe|160849.63;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|205471.1;China|0.0;"
1,68.0,"Northern America:Northern America|688280.44;South America|7259.0;Central Asia|1335.0;Eastern Europe|6280.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|5573.0;China|0.0;"
1,68.0,"Southern Asia:Northern America|97069.19;South America|1386.0;Central Asia|3860.0;Eastern Europe|16126.0;Northern Europe|13500.98;Western Europe|149910.57;Oceania|43006.4;Russian Federation|0.0;India|3942.0;Pakistan|3937.0;United States of America|181030.49;China|0.0;"
1,68.0,"South America:Northern America|30900.28;South America|1398227.56;Central Asia|5168.0;Eastern Europe|24330.0;Northern Europe|17737.09;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|206524.16;China|0.0;"
1,68.0,"Central Asia:Northern America|14606.87;South America|3165.0;Central Asia|1009533.74;Eastern Europe|31917.0;Northern Europe|3687.17;Western Europe|72004.13;Oceania|5888.2;Russian Federation|0.0;India|7367.0;Pakistan|2067.0;United States of America|0.0;China|0.0;"
1,68.0,"South-Eastern Asia:Northern America|119142.24;South America|5478.0;Central Asia|3239.0;Eastern Europe|2175.0;Northern Europe|0.0;Western Europe|105862.81;Oceania|168810.8;Russian Federation|0.0;India|3413.0;Pakistan|0.0;United States of America|269801.85;China|0.0;"
1,68.0,"Pakistan:Northern America|45284.19;South America|3946.0;Central Asia|10401.0;Eastern Europe|45801.0;Northern Europe|439.59;Western Europe|71576.37;Oceania|45126.2;Russian Federation|0.0;India|11136.0;Pakistan|1394497.24;United States of America|23179.24;China|0.0;"
1,68.0,"Southern Africa:Northern America|8284.81;South America|1063.0;Central Asia|761.0;Eastern Europe|2586.0;Northern Europe|699.0;Western Europe|28837.82;Oceania|17847.4;Russian Federation|0.0;India|1006.0;Pakistan|0.0;United States of America|42211.79;China|0.0;"
1,68.0,"Northern Europe:Northern America|0.0;South America|14360.0;Central Asia|4001.0;Eastern Europe|31039.0;Northern Europe|1918357.79;Western Europe|9500.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,68.0,"Oceania:Northern America|0.0;South America|3504.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|356463.6;Russian Federation|0.0;India|765.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,68.0,"Central America:Northern America|85353.24;South America|4107.0;Central Asia|0.0;Eastern Europe|2509.0;Northern Europe|1303.98;Western Europe|83266.37;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|211816.37;China|0.0;"
1,68.0,"Eastern Africa:Northern America|24315.21;South America|1164.0;Central Asia|1193.0;Eastern Europe|4065.0;Northern Europe|1648.46;Western Europe|45906.56;Oceania|10547.0;Russian Federation|296.0;India|725.0;Pakistan|345.0;United States of America|54887.53;China|0.0;"
1,68.0,"China:Northern America|245681.12;South America|14289.0;Central Asia|26781.0;Eastern Europe|305991.0;Northern Europe|570.99;Western Europe|12780.38;Oceania|189515.0;Russian Federation|21446.0;India|176354.0;Pakistan|0.0;United States of America|93447.77;China|8458742.58;"
1,68.0,"Eastern Europe:Northern America|0.0;South America|7057.0;Central Asia|16963.0;Eastern Europe|2464618.26;Northern Europe|12786.15;Western Europe|185761.15;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|77048.92;China|0.0;"
1,68.0,"India:Northern America|0.0;South America|5019.0;Central Asia|0.0;Eastern Europe|79840.0;Northern Europe|0.0;Western Europe|0.0;Oceania|1463.0;Russian Federation|0.0;India|5023579.3;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,68.0,"Middle Africa:Northern America|4897.52;South America|326.0;Central Asia|284.0;Eastern Europe|1908.0;Northern Europe|834.11;Western Europe|13919.2;Oceania|2455.4;Russian Federation|0.0;India|201.0;Pakistan|0.0;United States of America|16916.8;China|0.0;"
1,68.0,"Western Asia:Northern America|52600.44;South America|2564.0;Central Asia|3314.0;Eastern Europe|13241.0;Northern Europe|11104.27;Western Europe|91669.92;Oceania|18529.2;Russian Federation|0.0;India|1614.0;Pakistan|0.0;United States of America|117067.05;China|0.0;"
1,68.0,"United States of America:Northern America|24840.0;South America|26269.0;Central Asia|0.0;Eastern Europe|9301.0;Northern Europe|0.0;Western Europe|858.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2864316.16;China|0.0;"
1,68.0,"Western Europe:Northern America|0.0;South America|20501.0;Central Asia|0.0;Eastern Europe|75941.0;Northern Europe|16194.0;Western Europe|3219354.46;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,68.0,"Russian Federation:Northern America|198090.03;South America|8669.0;Central Asia|33580.0;Eastern Europe|118555.0;Northern Europe|5683.0;Western Europe|33452.83;Oceania|2361.6;Russian Federation|2653823.85;India|17859.0;Pakistan|0.0;United States of America|219665.65;China|0.0;"
1,68.0,"Northern Africa:Northern America|177088.76;South America|8336.0;Central Asia|7032.0;Eastern Europe|72639.0;Northern Europe|17143.15;Western Europe|345325.54;Oceania|19885.2;Russian Federation|0.0;India|5187.0;Pakistan|0.0;United States of America|406221.71;China|0.0;"
1,68.0,"Eastern Asia:Northern America|136159.01;South America|3905.0;Central Asia|5185.0;Eastern Europe|10011.0;Northern Europe|0.0;Western Europe|107418.62;Oceania|137749.8;Russian Federation|8608.0;India|12949.0;Pakistan|0.0;United States of America|323971.09;China|0.0;"
1,68.0,"Western Africa:Northern America|29471.59;South America|1444.0;Central Asia|1310.0;Eastern Europe|7700.0;Northern Europe|6434.75;Western Europe|62702.08;Oceania|0.0;Russian Federation|0.0;India|899.0;Pakistan|0.0;United States of America|73517.05;China|0.0;"
1,68.0,"Southern Europe:Northern America|91936.13;South America|4177.0;Central Asia|3769.0;Eastern Europe|21797.0;Northern Europe|18564.41;Western Europe|160334.37;Oceania|2124.2;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|205797.9;China|0.0;"
1,69.0,"Northern America:Northern America|690394.92;South America|8881.0;Central Asia|0.0;Eastern Europe|6041.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|5361.0;China|0.0;"
1,69.0,"Southern Asia:Northern America|97735.92;South America|2765.0;Central Asia|3740.0;Eastern Europe|15625.0;Northern Europe|14261.04;Western Europe|144895.79;Oceania|42532.93;Russian Federation|0.0;India|3820.0;Pakistan|3815.0;United States of America|180405.98;China|0.0;"
1,69.0,"South America:Northern America|35998.04;South America|1375138.36;Central Asia|164.0;Eastern Europe|24176.0;Northern Europe|18925.32;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|212890.32;China|0.0;"
1,69.0,"Central Asia:Northern America|15696.16;South America|6237.0;Central Asia|1020847.86;Eastern Europe|30964.0;Northern Europe|4057.16;Western Europe|69743.11;Oceania|3488.79;Russian Federation|0.0;India|7148.0;Pakistan|2006.0;United States of America|0.0;China|0.0;"
1,69.0,"South-Eastern Asia:Northern America|118817.32;South America|7187.0;Central Asia|3140.0;Eastern Europe|2109.0;Northern Europe|1228.96;Western Europe|102184.07;Oceania|166863.51;Russian Federation|0.0;India|3309.0;Pakistan|0.0;United States of America|268623.7;China|0.0;"
1,69.0,"Pakistan:Northern America|39778.92;South America|7912.0;Central Asia|9788.0;Eastern Europe|43099.0;Northern Europe|1199.32;Western Europe|65828.39;Oceania|43481.89;Russian Federation|0.0;India|10479.0;Pakistan|1394257.1;United States of America|23238.48;China|0.0;"
1,69.0,"Southern Africa:Northern America|8588.08;South America|1301.0;Central Asia|733.0;Eastern Europe|2488.0;Northern Europe|989.0;Western Europe|27538.54;Oceania|17740.98;Russian Federation|0.0;India|968.0;Pakistan|0.0;United States of America|41790.58;China|0.0;"
1,69.0,"Northern Europe:Northern America|0.0;South America|17757.0;Central Asia|0.0;Eastern Europe|28298.0;Northern Europe|1906322.92;Western Europe|8662.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,69.0,"Oceania:Northern America|0.0;South America|4294.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|355708.32;Russian Federation|0.0;India|731.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,69.0,"Central America:Northern America|84926.32;South America|5039.0;Central Asia|0.0;Eastern Europe|2428.0;Northern Europe|2379.04;Western Europe|80136.39;Oceania|560.93;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|209529.74;China|0.0;"
1,69.0,"Eastern Africa:Northern America|24504.28;South America|1524.0;Central Asia|1154.0;Eastern Europe|3931.0;Northern Europe|1958.08;Western Europe|44238.32;Oceania|10888.9;Russian Federation|0.0;India|701.0;Pakistan|334.0;United States of America|54558.06;China|0.0;"
1,69.0,"China:Northern America|248524.16;South America|28051.0;Central Asia|26015.0;Eastern Europe|297235.0;Northern Europe|3610.52;Western Europe|11891.86;Oceania|190161.9;Russian Federation|0.0;India|183372.0;Pakistan|0.0;United States of America|104314.54;China|8729421.68;"
1,69.0,"Eastern Europe:Northern America|0.0;South America|15806.0;Central Asia|18294.0;Eastern Europe|2511723.48;Northern Europe|16516.2;Western Europe|211429.05;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|98949.84;China|0.0;"
1,69.0,"India:Northern America|0.0;South America|5042.0;Central Asia|0.0;Eastern Europe|64850.0;Northern Europe|517.4;Western Europe|0.0;Oceania|1469.1;Russian Federation|0.0;India|5014454.8;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,69.0,"Middle Africa:Northern America|4983.36;South America|426.0;Central Asia|274.0;Eastern Europe|1836.0;Northern Europe|939.28;Western Europe|13297.4;Oceania|2607.33;Russian Federation|0.0;India|194.0;Pakistan|0.0;United States of America|16776.6;China|0.0;"
1,69.0,"Western Asia:Northern America|53129.92;South America|3369.0;Central Asia|3225.0;Eastern Europe|12883.0;Northern Europe|11395.96;Western Europe|89135.24;Oceania|18348.84;Russian Federation|0.0;India|1571.0;Pakistan|0.0;United States of America|116593.1;China|0.0;"
1,69.0,"United States of America:Northern America|16007.0;South America|33475.0;Central Asia|0.0;Eastern Europe|9005.0;Northern Europe|0.0;Western Europe|831.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2859155.32;China|0.0;"
1,69.0,"Western Europe:Northern America|0.0;South America|25703.0;Central Asia|0.0;Eastern Europe|73531.0;Northern Europe|6471.0;Western Europe|3108895.62;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,69.0,"Russian Federation:Northern America|197455.04;South America|17127.0;Central Asia|32418.0;Eastern Europe|114453.0;Northern Europe|7578.0;Western Europe|31299.01;Oceania|6185.67;Russian Federation|2901725.13;India|17241.0;Pakistan|0.0;United States of America|220388.3;China|0.0;"
1,69.0,"Northern Africa:Northern America|179513.68;South America|10889.0;Central Asia|6772.0;Eastern Europe|69945.0;Northern Europe|19650.2;Western Europe|330602.38;Oceania|21991.64;Russian Federation|0.0;India|4995.0;Pakistan|0.0;United States of America|403046.42;China|0.0;"
1,69.0,"Eastern Asia:Northern America|138184.68;South America|5734.0;Central Asia|4979.0;Eastern Europe|9612.0;Northern Europe|2218.84;Western Europe|101056.14;Oceania|137046.26;Russian Federation|6281.0;India|12433.0;Pakistan|0.0;United States of America|320757.18;China|0.0;"
1,69.0,"Western Africa:Northern America|29705.12;South America|1886.0;Central Asia|1263.0;Eastern Europe|7419.0;Northern Europe|6824.0;Western Europe|60053.76;Oceania|702.44;Russian Federation|0.0;India|867.0;Pakistan|0.0;United States of America|73225.1;China|0.0;"
1,69.0,"Southern Europe:Northern America|92691.84;South America|5473.0;Central Asia|3660.0;Eastern Europe|21165.0;Northern Europe|19090.68;Western Europe|155483.39;Oceania|2752.34;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|204515.8;China|0.0;"
1,70.0,"Northern America:Northern America|689277.16;South America|10408.0;Central Asia|0.0;Eastern Europe|3901.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|5141.0;China|0.0;"
1,70.0,"Southern Asia:Northern America|99057.66;South America|4119.0;Central Asia|3641.0;Eastern Europe|15208.0;Northern Europe|14950.14;Western Europe|141703.12;Oceania|42499.46;Russian Federation|0.0;India|3718.0;Pakistan|3714.0;United States of America|180920.78;China|0.0;"
1,70.0,"South America:Northern America|41522.92;South America|1338071.44;Central Asia|164.0;Eastern Europe|19176.0;Northern Europe|20094.87;Western Europe|394.24;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|220921.52;China|0.0;"
1,70.0,"Central Asia:Northern America|16496.18;South America|6015.0;Central Asia|981872.03;Eastern Europe|29860.0;Northern Europe|4328.31;Western Europe|67322.08;Oceania|1126.38;Russian Federation|0.0;India|10040.0;Pakistan|1935.0;United States of America|0.0;China|0.0;"
1,70.0,"South-Eastern Asia:Northern America|119133.36;South America|8874.0;Central Asia|3055.0;Eastern Europe|2052.0;Northern Europe|2682.11;Western Europe|100302.96;Oceania|165822.22;Russian Federation|0.0;India|3219.0;Pakistan|0.0;United States of America|268663.7;China|0.0;"
1,70.0,"Pakistan:Northern America|34783.66;South America|7454.0;Central Asia|9221.0;Eastern Europe|40600.0;Northern Europe|1847.37;Western Europe|61161.92;Oceania|42156.58;Russian Federation|0.0;India|14075.0;Pakistan|1394772.9;United States of America|23475.28;China|0.0;"
1,70.0,"Southern Africa:Northern America|9014.34;South America|1538.0;Central Asia|709.0;Eastern Europe|2407.0;Northern Europe|1246.0;Western Europe|26729.12;Oceania|17810.56;Russian Federation|0.0;India|937.0;Pakistan|0.0;United States of America|41727.38;China|0.0;"
1,70.0,"Northern Europe:Northern America|0.0;South America|16429.0;Central Asia|0.0;Eastern Europe|21071.0;Northern Europe|1883228.97;Western Europe|7874.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,70.0,"Oceania:Northern America|0.0;South America|5037.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|354998.04;Russian Federation|0.0;India|697.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,70.0,"Central America:Northern America|86162.36;South America|5966.0;Central Asia|0.0;Eastern Europe|1835.0;Northern Europe|3324.14;Western Europe|78413.92;Oceania|2362.46;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|208495.14;China|0.0;"
1,70.0,"Eastern Africa:Northern America|24596.94;South America|1881.0;Central Asia|1122.0;Eastern Europe|3819.0;Northern Europe|2233.78;Western Europe|43155.96;Oceania|11349.8;Russian Federation|0.0;India|682.0;Pakistan|325.0;United States of America|54606.66;China|0.0;"
1,70.0,"China:Northern America|244652.68;South America|26803.0;Central Asia|24858.0;Eastern Europe|284010.0;Northern Europe|5980.57;Western Europe|10512.08;Oceania|186742.8;Russian Federation|0.0;India|201019.0;Pakistan|0.0;United States of America|108537.94;China|8729315.78;"
1,70.0,"Eastern Europe:Northern America|0.0;South America|26669.0;Central Asia|19270.0;Eastern Europe|2585683.35;Northern Europe|19535.45;Western Europe|230521.4;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|114762.24;China|0.0;"
1,70.0,"India:Northern America|0.0;South America|4921.0;Central Asia|0.0;Eastern Europe|50382.0;Northern Europe|1152.65;Western Europe|231.36;Oceania|1565.2;Russian Federation|0.0;India|4991714.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,70.0,"Middle Africa:Northern America|5118.28;South America|524.0;Central Asia|265.0;Eastern Europe|1774.0;Northern Europe|1031.73;Western Europe|12875.2;Oceania|2794.26;Russian Federation|0.0;India|188.0;Pakistan|0.0;United States of America|16752.6;China|0.0;"
1,70.0,"Western Asia:Northern America|53948.16;South America|4169.0;Central Asia|3151.0;Eastern Europe|12586.0;Northern Europe|11666.61;Western Europe|87508.72;Oceania|18347.48;Russian Federation|0.0;India|1535.0;Pakistan|0.0;United States of America|116708.1;China|0.0;"
1,70.0,"United States of America:Northern America|15505.0;South America|40470.0;Central Asia|0.0;Eastern Europe|677.0;Northern Europe|0.0;Western Europe|805.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2853904.52;China|0.0;"
1,70.0,"Western Europe:Northern America|0.0;South America|29922.0;Central Asia|0.0;Eastern Europe|63448.0;Northern Europe|11392.0;Western Europe|3131850.36;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,70.0,"Russian Federation:Northern America|185842.42;South America|24368.0;Central Asia|30154.0;Eastern Europe|106457.0;Northern Europe|8627.0;Western Europe|25917.28;Oceania|7872.74;Russian Federation|2899405.89;India|16037.0;Pakistan|0.0;United States of America|206440.3;China|0.0;"
1,70.0,"Northern Africa:Northern America|183637.64;South America|13418.0;Central Asia|6556.0;Eastern Europe|67706.0;Northern Europe|21890.45;Western Europe|321043.64;Oceania|24896.08;Russian Federation|0.0;India|4836.0;Pakistan|0.0;United States of America|403244.62;China|0.0;"
1,70.0,"Eastern Asia:Northern America|141314.14;South America|7521.0;Central Asia|4801.0;Eastern Europe|9267.0;Northern Europe|4623.69;Western Europe|97790.92;Oceania|137533.72;Russian Federation|4063.0;India|11987.0;Pakistan|0.0;United States of America|319773.98;China|0.0;"
1,70.0,"Western Africa:Northern America|30637.26;South America|2320.0;Central Asia|1222.0;Eastern Europe|7174.0;Northern Europe|7163.25;Western Europe|58233.28;Oceania|1448.68;Russian Federation|0.0;India|839.0;Pakistan|0.0;United States of America|73330.1;China|0.0;"
1,70.0,"Southern Europe:Northern America|93995.82;South America|6760.0;Central Asia|3569.0;Eastern Europe|20639.0;Northern Europe|19577.63;Western Europe|152309.92;Oceania|3569.48;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|204354.8;China|0.0;"
1,71.0,"Northern America:Northern America|688127.16;South America|9978.0;Central Asia|0.0;Eastern Europe|1849.0;Northern Europe|1892.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|4929.0;China|0.0;"
1,71.0,"Southern Asia:Northern America|100177.41;South America|4007.0;Central Asia|3542.0;Eastern Europe|13366.0;Northern Europe|16051.1;Western Europe|139014.19;Oceania|43504.47;Russian Federation|0.0;India|3617.0;Pakistan|3613.0;United States of America|180646.2;China|0.0;"
1,71.0,"South America:Northern America|47940.92;South America|1344849.4;Central Asia|165.0;Eastern Europe|14335.0;Northern Europe|20531.55;Western Europe|3637.38;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|231722.8;China|0.0;"
1,71.0,"Central Asia:Northern America|18044.93;South America|5920.0;Central Asia|987552.59;Eastern Europe|26173.0;Northern Europe|7519.15;Western Europe|66979.71;Oceania|2113.41;Russian Federation|0.0;India|9880.0;Pakistan|1905.0;United States of America|0.0;China|0.0;"
1,71.0,"South-Eastern Asia:Northern America|121015.36;South America|8623.0;Central Asia|2969.0;Eastern Europe|114.0;Northern Europe|4597.15;Western Europe|99040.27;Oceania|164106.29;Russian Federation|0.0;India|3128.0;Pakistan|0.0;United States of America|267433.0;China|0.0;"
1,71.0,"Pakistan:Northern America|34389.41;South America|7024.0;Central Asia|8689.0;Eastern Europe|34053.0;Northern Europe|5345.05;Western Europe|57271.79;Oceania|40742.31;Russian Federation|0.0;India|13263.0;Pakistan|1394301.64;United States of America|23463.2;China|0.0;"
1,71.0,"Southern Africa:Northern America|9671.59;South America|1766.0;Central Asia|686.0;Eastern Europe|2047.0;Northern Europe|1221.0;Western Europe|26059.94;Oceania|17761.42;Russian Federation|0.0;India|906.0;Pakistan|0.0;United States of America|41445.2;China|0.0;"
1,71.0,"Northern Europe:Northern America|0.0;South America|14992.0;Central Asia|0.0;Eastern Europe|14560.0;Northern Europe|1701304.05;Western Europe|7186.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,71.0,"Oceania:Northern America|0.0;South America|5731.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|350441.28;Russian Federation|0.0;India|663.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,71.0,"Central America:Northern America|86835.36;South America|5777.0;Central Asia|0.0;Eastern Europe|711.0;Northern Europe|4350.1;Western Europe|76824.79;Oceania|4236.47;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|205922.6;China|0.0;"
1,71.0,"Eastern Africa:Northern America|25038.19;South America|1826.0;Central Asia|1090.0;Eastern Europe|3308.0;Northern Europe|2592.7;Western Europe|42231.52;Oceania|11677.1;Russian Federation|0.0;India|663.0;Pakistan|316.0;United States of America|54410.4;China|0.0;"
1,71.0,"China:Northern America|240232.68;South America|25556.0;Central Asia|23701.0;Eastern Europe|245037.0;Northern Europe|22699.05;Western Europe|10378.46;Oceania|182214.1;Russian Federation|0.0;India|200463.0;Pakistan|0.0;United States of America|110683.6;China|8734448.02;"
1,71.0,"Eastern Europe:Northern America|0.0;South America|27459.0;Central Asia|19841.0;Eastern Europe|2695826.11;Northern Europe|30313.25;Western Europe|243778.05;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|133410.6;China|0.0;"
1,71.0,"India:Northern America|0.0;South America|4824.0;Central Asia|0.0;Eastern Europe|34977.0;Northern Europe|2794.25;Western Europe|1181.82;Oceania|2957.9;Russian Federation|0.0;India|5002576.2;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,71.0,"Middle Africa:Northern America|5345.28;South America|506.0;Central Asia|256.0;Eastern Europe|1600.0;Northern Europe|1114.45;Western Europe|12515.4;Oceania|2930.07;Russian Federation|0.0;India|182.0;Pakistan|0.0;United States of America|16635.0;China|0.0;"
1,71.0,"Western Asia:Northern America|54666.16;South America|4071.0;Central Asia|3077.0;Eastern Europe|11413.0;Northern Europe|12315.65;Western Europe|86129.64;Oceania|19033.36;Russian Federation|0.0;India|1499.0;Pakistan|0.0;United States of America|116434.0;China|0.0;"
1,71.0,"United States of America:Northern America|7632.0;South America|39220.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|8051.0;Western Europe|781.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2841453.8;China|0.0;"
1,71.0,"Western Europe:Northern America|0.0;South America|29518.0;Central Asia|0.0;Eastern Europe|53208.0;Northern Europe|20621.0;Western Europe|3147938.82;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,71.0,"Russian Federation:Northern America|175288.17;South America|22660.0;Central Asia|28040.0;Eastern Europe|98994.0;Northern Europe|16351.0;Western Europe|22035.61;Oceania|9067.93;Russian Federation|2901276.26;India|14913.0;Pakistan|0.0;United States of America|192931.0;China|0.0;"
1,71.0,"Northern Africa:Northern America|187203.64;South America|12976.0;Central Asia|6340.0;Eastern Europe|62600.0;Northern Europe|24218.25;Western Europe|312869.18;Oceania|29590.56;Russian Federation|0.0;India|4677.0;Pakistan|0.0;United States of America|401278.8;China|0.0;"
1,71.0,"Eastern Asia:Northern America|143842.39;South America|7239.0;Central Asia|4621.0;Eastern Europe|8919.0;Northern Europe|6557.85;Western Europe|95638.54;Oceania|136912.54;Russian Federation|1922.0;India|11537.0;Pakistan|0.0;United States of America|316668.2;China|0.0;"
1,71.0,"Western Africa:Northern America|31369.01;South America|2238.0;Central Asia|1179.0;Eastern Europe|6424.0;Northern Europe|7433.25;Western Europe|56558.36;Oceania|2448.76;Russian Federation|0.0;India|810.0;Pakistan|0.0;United States of America|72823.0;China|0.0;"
1,71.0,"Southern Europe:Northern America|95119.07;South America|6589.0;Central Asia|3479.0;Eastern Europe|20114.0;Northern Europe|20580.95;Western Europe|149586.79;Oceania|4037.86;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|203491.0;China|0.0;"
1,72.0,"Northern America:Northern America|686828.92;South America|9565.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|3705.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|4725.0;China|0.0;"
1,72.0,"Southern Asia:Northern America|101497.17;South America|3906.0;Central Asia|3453.0;Eastern Europe|11597.0;Northern Europe|16929.24;Western Europe|137333.0;Oceania|44370.59;Russian Federation|0.0;India|3526.0;Pakistan|3522.0;United States of America|181109.62;China|0.0;"
1,72.0,"South America:Northern America|53210.04;South America|1350119.56;Central Asia|165.0;Eastern Europe|9349.0;Northern Europe|20511.92;Western Europe|6842.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|239500.08;China|0.0;"
1,72.0,"Central Asia:Northern America|19362.41;South America|5803.0;Central Asia|989742.28;Eastern Europe|22455.0;Northern Europe|10516.96;Western Europe|66510.0;Oceania|2923.77;Russian Federation|0.0;India|9684.0;Pakistan|1868.0;United States of America|249.36;China|0.0;"
1,72.0,"South-Eastern Asia:Northern America|121372.32;South America|8397.0;Central Asia|2891.0;Eastern Europe|0.0;Northern Europe|4270.76;Western Europe|98941.0;Oceania|162500.13;Russian Federation|0.0;India|3046.0;Pakistan|1885.0;United States of America|267314.3;China|0.0;"
1,72.0,"Pakistan:Northern America|34182.17;South America|6628.0;Central Asia|8199.0;Eastern Europe|27920.0;Northern Europe|4856.92;Western Europe|54219.0;Oceania|39361.07;Russian Federation|0.0;India|12514.0;Pakistan|1352909.04;United States of America|23890.12;China|0.0;"
1,72.0,"Southern Africa:Northern America|10350.83;South America|1711.0;Central Asia|665.0;Eastern Europe|1703.0;Northern Europe|1417.0;Western Europe|25664.0;Oceania|17706.74;Russian Federation|0.0;India|878.0;Pakistan|0.0;United States of America|41389.02;China|0.0;"
1,72.0,"Northern Europe:Northern America|0.0;South America|14783.0;Central Asia|0.0;Eastern Europe|9313.0;Northern Europe|1662258.52;Western Europe|7086.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,72.0,"Oceania:Northern America|0.0;South America|6419.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|346861.16;Russian Federation|0.0;India|634.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,72.0,"Central America:Northern America|87738.32;South America|5606.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|5139.24;Western Europe|76103.0;Oceania|5511.59;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|204279.06;China|0.0;"
1,72.0,"Eastern Africa:Northern America|25532.03;South America|1777.0;Central Asia|1061.0;Eastern Europe|2818.0;Northern Europe|2876.48;Western Europe|41628.0;Oceania|11959.7;Russian Federation|0.0;India|645.0;Pakistan|308.0;United States of America|54453.14;China|0.0;"
