"run","tick","averagePrice","exchangedQuantity"
1,151.0,1.767166666666667,4.020671923E7
1,152.0,1.7251666666666667,4.039711619E7
1,153.0,1.6394999999999997,4.094489644E7
1,154.0,1.6391666666666669,4.036059999E7
1,155.0,1.624,4.02333408E7
1,156.0,1.62175,4.022723428E7
1,157.0,1.766916666666667,3.951834266E7
1,158.0,2.108416666666667,4.1235489019999996E7
1,159.0,2.44325,4.119373073E7
1,160.0,2.7611666666666665,4.126318782000001E7
1,161.0,3.080916666666667,4.125185048E7
1,162.0,3.400083333333333,4.128726552000001E7
1,163.0,3.7156666666666673,4.132575689E7
1,164.0,4.002666666666666,4.167058043000001E7
1,165.0,4.1475,4.2320940870000005E7
1,166.0,4.355,4.21436194E7
1,167.0,4.5375000000000005,4.21374215E7
1,168.0,4.7075,4.213794826E7
1,169.0,4.515750000000001,4.3223038269999996E7
1,170.0,4.3585,4.2725884480000004E7
1,171.0,4.262333333333333,4.223476652E7
1,172.0,4.158,4.213011579E7
1,173.0,4.035333333333333,4.228655621E7
1,174.0,3.9535,4.195866695999999E7
1,175.0,3.8581666666666665,4.2014807E7
1,176.0,3.705166666666667,4.253190359E7
1,177.0,3.5184999999999995,4.3326261629999995E7
1,178.0,3.306,4.3478860769999996E7
1,179.0,3.0844166666666664,4.3553322150000006E7
1,180.0,2.9455,4.283100982E7
1,181.0,2.8420833333333335,4.2478697419999994E7
1,182.0,2.9610000000000003,4.3224538940000005E7
1,183.0,3.0872500000000005,4.3265287010000005E7
1,184.0,3.23725,4.3096107349999994E7
1,185.0,3.3451666666666666,4.337571959E7
1,186.0,3.4006666666666665,4.367159533E7
1,187.0,3.4721666666666664,4.3687698650000006E7
1,188.0,3.5734999999999997,4.352898833E7
1,189.0,3.623,4.3923137099999994E7
1,190.0,3.6438333333333333,4.417715389E7
1,191.0,3.7057499999999997,4.415702416E7
1,192.0,3.785833333333333,4.419936487E7
1,193.0,3.9416666666666664,4.397921028000001E7
1,194.0,4.340916666666667,4.400923069E7
1,195.0,4.7508333333333335,4.401541889999999E7
1,196.0,5.125833333333333,4.455840969E7
1,197.0,5.494999999999999,4.458104367E7
1,198.0,5.8225,4.460041151E7
1,199.0,6.119999999999999,4.460847904E7
1,200.0,6.450000000000001,4.412116379E7
1,201.0,6.7941666666666665,4.422419066E7
1,202.0,7.121666666666666,4.425901107E7
1,203.0,7.444166666666666,4.4246774129999995E7
1,204.0,7.7625,4.424494802E7
1,205.0,8.4275,4.3489073120000005E7
1,206.0,8.305000000000001,4.35022487E7
1,207.0,8.159166666666668,4.349404464E7
1,208.0,7.971666666666667,4.3971773599999994E7
1,209.0,7.758333333333333,4.397973606E7
1,210.0,7.604166666666668,4.309139062E7
1,211.0,7.532833333333334,4.242854784E7
1,212.0,7.2185,4.490082449000001E7
1,213.0,6.747416666666667,4.666464968E7
1,214.0,6.296666666666667,4.66405725E7
1,215.0,5.829166666666667,4.666711414E7
1,216.0,5.349166666666666,4.6644487379999995E7
1,217.0,4.526416666666667,4.7550300510000005E7
1,218.0,3.90425,4.5458409370000005E7
1,219.0,3.4095833333333334,4.3968717E7
1,220.0,3.258,4.189905881E7
1,221.0,3.148166666666666,4.124306915E7
1,222.0,3.1109166666666663,4.073457929E7
1,223.0,2.917333333333333,4.253112868000001E7
1,224.0,2.8553333333333333,4.1204576980000004E7
1,225.0,2.746916666666667,4.150557138E7
1,226.0,2.7981666666666674,4.0031623940000005E7
1,227.0,2.8265833333333337,4.04563895E7
1,228.0,2.766,4.152352145E7
1,229.0,2.794833333333333,4.0691886900000006E7
1,230.0,2.8674999999999997,4.2498441330000006E7
1,231.0,3.002666666666667,4.192131550000001E7
1,232.0,3.1281666666666665,4.194512006999999E7
1,233.0,3.0993333333333335,4.3179346129999995E7
1,234.0,3.070333333333333,4.300086981E7
1,235.0,3.044333333333333,4.297453129E7
1,236.0,3.047416666666667,4.2917949050000004E7
1,237.0,3.0295,4.348074879E7
1,238.0,3.0901666666666667,4.297306128E7
1,239.0,3.1114999999999995,4.317663575E7
1,240.0,3.1766666666666667,4.2711610230000004E7
1,241.0,3.3395,4.2122340480000004E7
1,242.0,3.8001666666666667,4.447330789E7
1,243.0,4.285416666666667,4.4450445830000006E7
1,244.0,4.729166666666668,4.482977699E7
1,245.0,5.0835,4.5490566150000006E7
1,246.0,5.381166666666667,4.584214598E7
